balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count,plan_player_relativePlaytime_totalmonth,plan_player_relativePlaytime_weekmonth,plan_player_relativePlaytime_dayweek,active
1675.24,0,0,786,0,0,0,166, 7, 0, 0, 0, 0, 24, 0, 22, 0, 101, 1, 0, 51, 3, 0, 0, 0, 8,3,0,0,0,0,22099372,0,0,0,8766976,67017,Town,5027703,24,0.0,0.0,0.0,0
1587.3,0,0,0,0,0,0,33, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,550518,0,0,0,0,407976,Spawn,7728243,3,0.0,0.0,0.0,0
1567.96,0,0,266,0,0,0,162, 8, 0, 0, 0, 0, 1, 0, 131, 0, 9, 0, 0, 4, 4, 0, 0, 0, 9,9,0,0,0,0,17115061,0,0,0,0,284594,Spawn,7791483,28,0.0,0.0,0.0,0
1551.62,0,0,0,0,0,0,29, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,311737,0,0,0,0,31260,Spawn,7991463,2,0.0,0.0,0.0,0
1513.87,0,0,490,0,0,0,57, 11, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,0,0,0,0,6932535,0,0,0,1190661,1568813,Spawn,2970603,14,0.0,0.0,0.0,0
1500.0,0,0,0,0,0,0,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,729728,0,0,0,0,668788,Town,10132323,3,0.0,0.0,0.0,0
1500.0,0,0,0,0,0,0,1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1449915,0,0,0,211889,38582,Town,9971343,9,0.0,0.0,0.0,0
1500.0,0,0,0,0,0,0,11, 2, 0, 0, 0, 0, 1, 0, 1, 0, 4, 0, 0, 2, 0, 0, 0, 0, 3,0,0,0,0,0,1447305,0,0,0,0,1188888,Town,6234543,5,0.0,0.0,0.0,0
1500.0,0,0,0,0,0,0,21, 4, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 7, 1, 0, 0, 0, 2,0,0,0,0,0,1754756,0,0,0,0,61755,Town,6742863,5,0.0,0.0,0.0,0
1500.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,451218,451218,0,0,0,28557,Spawn,877563,3,1.0,0.0,0.0,1
1500.0,0,0,0,0,0,0,12, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4,0,0,0,0,0,1976331,1976331,1976331,0,0,143066,Spawn,452940,6,1.0,1.0,0.0,1
1500.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,1596353,0,0,0,0,45116,Spawn,8404443,4,0.0,0.0,0.0,0
1500.0,0,0,0,0,0,0,33, 0, 0, 0, 0, 0, 3, 0, 0, 0, 27, 0, 0, 13, 0, 0, 0, 0, 3,0,0,0,0,0,2066299,0,0,0,253498,310067,Town,10219383,3,0.0,0.0,0.0,0
1451.44,0,0,340,0,0,0,257, 46, 0, 0, 5, 0, 5, 0, 75, 0, 116, 0, 0, 58, 9, 0, 0, 0, 1,6,0,0,0,0,29687623,0,0,0,208529,1883143,Town,7463463,38,0.0,0.0,0.0,0
1396.0,0,0,0,0,0,0,89, 3, 0, 0, 0, 0, 11, 0, 22, 0, 50, 1, 0, 25, 1, 0, 0, 0, 1,0,0,0,0,0,1783440,0,0,0,0,95810,Town,3023343,5,0.0,0.0,0.0,0
1308.77,0,0,840,0,0,0,38, 18, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 4, 0, 0, 0, 0, 10,4,0,0,0,0,5247838,0,0,0,740253,67897,Town,7802103,7,0.0,0.0,0.0,0
1306.0,0,0,0,0,0,0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,1991117,0,0,0,0,1122306,Underworld-B,9350343,6,0.0,0.0,0.0,0
1276.33,0,0,525,0,0,0,332, 83, 0, 10, 0, 0, 19, 0, 74, 0, 123, 1, 0, 62, 18, 0, 0, 0, 4,4,0,0,0,0,38184091,0,0,0,4643013,46055,Town,3105183,62,0.0,0.0,0.0,0
1273.8,0,0,421,0,62,0,337, 27, 0, 0, 3, 0, 40, 0, 223, 0, 30, 0, 0, 15, 5, 0, 0, 0, 9,5,0,0,0,0,131763188,0,0,0,65319065,10945,Town,6099363,249,0.0,0.0,0.0,0
1251.5,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,5,0,0,0,2761272,0,0,0,0,2531756,Spawn,4449243,2,0.0,0.0,0.0,0
1250.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,274874,0,0,0,0,274874,Spawn,5091723,1,0.0,0.0,0.0,0
1224.96,0,0,228,0,0,0,381, 5, 0, 0, 0, 0, 33, 0, 21, 0, 322, 0, 0, 161, 0, 0, 0, 0, 0,8,0,0,0,0,77667965,0,0,0,40877837,15879,Underworld-B,6506343,75,0.0,0.0,0.0,0
1193.56,0,0,791,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,276422,0,0,0,0,276422,Spawn,5562003,1,0.0,0.0,0.0,0
46184.59,2155552,341556,115,13,0,0,2295, 165, 0, 0, 0, 0, 357, 162, 774, 0, 797, 21, 91, 409, 19, 0, 0, 0, 0,7,0,4,0,128,717676715,538284217,159944741,6888581,292210485,2566444,Underworld-B,139440,500,1.3332672449506355,0.2971380842102602,0.04306850576600077,1
1175.0,0,0,0,0,0,0,12, 4, 0, 0, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,0,0,0,0,0,1668549,0,0,0,193813,1155336,Town,7561443,2,0.0,0.0,0.0,0
1149.86,0,0,0,0,0,0,9, 2, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1581928,0,0,0,0,943450,Spawn,3785643,2,0.0,0.0,0.0,0
1148.83,0,0,778,0,0,0,96, 2, 0, 0, 0, 0, 0, 0, 9, 0, 85, 0, 0, 42, 0, 0, 0, 0, 0,2,0,0,0,0,5349929,280391,0,0,637377,197369,Underworld-B,1603623,12,19.08024508632588,0.0,0.0,0
1098.5,0,0,0,0,0,0,144, 7, 0, 0, 0, 0, 6, 0, 66, 0, 61, 0, 0, 30, 4, 0, 0, 0, 0,6,0,0,0,0,7391136,0,0,0,0,54413,Town,6436443,15,0.0,0.0,0.0,0
1097.11,0,0,601,0,0,0,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,2,0,0,0,0,4472301,0,0,0,0,306149,Spawn,10617063,4,0.0,0.0,0.0,0
1067.51,0,0,736,0,0,0,17, 6, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0,2,0,3,0,0,12917501,0,0,0,6906117,3615,Town,6700683,9,0.0,0.0,0.0,0
1062.9,0,0,0,0,0,0,5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0,0,0,0,0,0,1737932,0,0,0,560437,22902,Spawn,6816303,8,0.0,0.0,0.0,0
1058.17,0,0,323,0,0,0,164, 2, 0, 0, 0, 0, 4, 0, 1, 0, 151, 0, 0, 75, 2, 0, 0, 0, 4,7,0,0,0,0,16752106,0,0,0,500140,1570722,Spawn,4590783,16,0.0,0.0,0.0,0
1050.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,0,0,0,0,4292524,0,0,0,0,28229,Spawn,10292643,3,0.0,0.0,0.0,0
1035.14,0,0,0,0,0,0,20, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1449763,0,0,0,0,214422,Spawn,6373323,4,0.0,0.0,0.0,0
1012.97,0,0,104,0,0,0,4093, 323, 90, 0, 47, 0, 515, 513, 1508, 0, 453, 39, 276, 246, 460, 3, 0, 2, 140,25,0,0,0,0,1727521729,0,0,0,1112577200,795253,Town,7324323,1726,0.0,0.0,0.0,0
1009.29,0,0,0,0,0,0,43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 21, 0, 0, 0, 0, 0,0,0,0,0,0,1125973,0,0,0,0,216349,Spawn,10792083,5,0.0,0.0,0.0,0
1000.01,0,0,0,0,0,0,26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,5,0,0,13144155,0,0,0,5580835,613247,Town,2596443,16,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,30, 11, 0, 0, 0, 0, 0, 0, 1, 0, 17, 0, 0, 8, 1, 0, 0, 0, 0,0,0,0,0,0,800105,0,0,0,0,47760,Town,5440623,6,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,2492888,0,0,0,0,313437,Spawn,6672183,4,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,33, 3, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 14, 0, 0, 0, 0, 1,0,0,0,0,0,2564993,0,0,0,286797,1008319,Town,7872183,5,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,54, 7, 0, 0, 0, 0, 20, 0, 1, 0, 1, 0, 0, 0, 9, 0, 0, 0, 16,2,0,0,0,0,3045340,0,0,0,182906,1571271,Town,9480543,7,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,295219,76115,0,0,0,76115,Spawn,2361303,3,3.8785916048085136,0.0,0.0,0
1000.0,0,0,0,0,0,0,5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0,0,0,0,0,0,995969,0,0,0,0,638241,Town,9180063,2,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,537420,0,0,0,0,249559,Town,8058603,5,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,170723,0,0,0,0,78442,Town,9774183,4,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,430287,0,0,0,0,430287,Spawn,9865563,1,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 16, 0, 0, 0, 0, 6,0,0,0,0,0,644165,0,0,0,0,29780,Town,10826043,3,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,64381,0,0,0,0,50429,Town,10890303,2,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,4,0,0,892627,0,0,0,0,89631,Spawn,10303923,4,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,38, 3, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 15, 4, 0, 0, 0, 1,0,0,0,0,0,1511105,0,0,0,0,6684,Town,10205343,7,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,17, 2, 0, 0, 0, 0, 1, 0, 0, 0, 13, 0, 0, 6, 0, 0, 0, 0, 1,0,0,0,0,0,1893193,0,0,0,0,86908,Town,7872183,6,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1926894,438774,0,0,966079,288310,Town,1824423,4,4.391540975536381,0.0,0.0,0
1000.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,0,4,0,0,1581202,0,0,0,0,1093231,Spawn,9083163,6,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2,2,0,0,0,0,288464,0,0,0,0,147487,Town,9523803,2,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,4, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,0,0,0,0,0,518374,0,0,0,0,429138,Town,4279203,2,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,565052,0,0,0,0,66144,Spawn,9541443,2,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,368581,0,0,0,0,72342,Town,3847023,3,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,172509,0,0,0,0,172509,Spawn,8289063,1,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,1746168,0,0,0,1053308,1421387,Town,10224783,2,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,17, 2, 0, 0, 0, 0, 10, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0,0,0,0,0,0,1268471,0,0,0,0,1233149,Town,5378043,2,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,35, 4, 0, 0, 0, 0, 0, 0, 1, 0, 23, 0, 0, 11, 4, 0, 0, 0, 3,0,0,0,0,0,1142327,0,0,0,0,748105,Town,9179943,3,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,923893,0,0,0,0,380631,Spawn,2620623,2,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,984785,0,0,0,733367,984785,Spawn,5536563,1,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,185848,0,0,0,0,185848,Spawn,8126103,1,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,29, 2, 0, 0, 0, 0, 8, 0, 1, 0, 12, 0, 0, 6, 1, 0, 0, 0, 5,2,0,0,0,0,2753306,0,0,0,0,2406310,Town,5986263,2,0.0,0.0,0.0,0
1000.0,0,0,0,0,0,0,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1,2,0,0,0,0,622555,0,0,0,0,314854,Town,4753863,2,0.0,0.0,0.0,0
990.17,0,0,0,0,0,0,77, 7, 0, 0, 5, 0, 0, 0, 0, 0, 65, 0, 0, 32, 0, 0, 0, 0, 0,2,0,0,0,0,1412239,0,0,0,0,48526,Town,4901523,3,0.0,0.0,0.0,0
985.02,0,0,419,0,0,0,741, 92, 0, 0, 6, 0, 105, 0, 244, 0, 233, 1, 0, 117, 6, 1, 0, 0, 53,5,0,0,0,0,160063819,389237,0,0,73007326,7953,Underworld-A,2250243,162,411.22457268964666,0.0,0.0,0
950.0,0,0,0,0,0,0,4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,909940,0,0,0,0,95955,Town,2616663,3,0.0,0.0,0.0,0
947.36,0,0,0,0,0,0,100, 2, 0, 0, 0, 0, 3, 0, 40, 0, 52, 0, 0, 26, 1, 0, 0, 0, 2,2,0,0,0,0,3461420,3461420,0,0,0,428393,Spawn,2057043,8,1.0,0.0,0.0,0
759.38,0,0,430,0,0,0,120, 3, 0, 0, 0, 0, 0, 0, 78, 0, 38, 0, 0, 19, 1, 0, 0, 0, 0,5,0,0,0,0,33511325,0,0,0,7409345,2079493,Town,5213163,69,0.0,0.0,0.0,0
910.53,0,0,0,0,0,0,575, 18, 0, 0, 0, 0, 22, 0, 53, 0, 395, 1, 0, 198, 81, 0, 0, 0, 5,4,0,5,0,0,76324966,0,0,0,42965378,25989,Underworld-B,3418983,77,0.0,0.0,0.0,0
901.26,0,0,187,0,0,0,1190, 36, 0, 0, 2, 0, 118, 0, 639, 0, 355, 13, 6, 184, 0, 0, 0, 0, 27,8,0,0,0,0,213976984,0,0,0,88586555,2736309,Underworld-A,5472483,216,0.0,0.0,0.0,0
891.26,0,0,606,0,0,0,94, 6, 0, 0, 0, 0, 16, 0, 9, 0, 60, 0, 0, 30, 2, 0, 0, 0, 1,4,0,0,0,0,11915814,0,0,0,1288226,1774,Town,8423823,14,0.0,0.0,0.0,0
891.0,0,0,0,0,0,0,9, 0, 0, 0, 0, 0, 4, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3,2,0,0,0,0,1187160,0,0,0,0,35454,Town,6035283,5,0.0,0.0,0.0,0
890.0,0,0,0,0,0,0,14, 3, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,13444502,0,0,0,10337474,82928,Town,2778903,16,0.0,0.0,0.0,0
889.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,4,0,0,4068031,0,0,0,1680923,312316,Underworld-A,6773103,11,0.0,0.0,0.0,0
882.2,0,0,0,0,0,0,33, 2, 0, 0, 0, 0, 1, 0, 0, 0, 27, 0, 0, 13, 3, 0, 0, 0, 0,0,0,0,0,0,3740833,0,0,0,0,301939,Underworld-B,9349623,18,0.0,0.0,0.0,0
879.31,0,0,723,0,0,0,26, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0,0,0,0,0,0,2970656,0,0,0,0,1980913,Spawn,6830883,5,0.0,0.0,0.0,0
838.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,5,0,0,17859598,4943806,0,0,3475220,1121023,Spawn,1233183,18,3.6125199896597886,0.0,0.0,0
837.13,3660,0,0,0,0,0,25, 11, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0,0,0,3,0,0,8195515,8195515,0,0,4208465,5641127,Spawn,914583,5,1.0,0.0,0.0,1
826.82,0,0,793,0,0,0,175, 0, 0, 0, 0, 0, 7, 1, 35, 0, 131, 0, 0, 65, 1, 0, 0, 0, 0,2,0,0,0,0,3038495,1111046,0,0,0,320226,Underworld-A,1077183,15,2.7348057596175135,0.0,0.0,1
823.82,0,0,318,0,51,0,639, 55, 0, 0, 13, 0, 89, 0, 185, 0, 167, 0, 0, 83, 96, 0, 0, 1, 33,0,4,1,0,0,74500705,0,0,0,12069154,1990105,Town,10138263,154,0.0,0.0,0.0,0
810.0,6000,0,0,0,0,0,2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,0,0,0,0,0,849534,849534,0,0,0,184204,Spawn,1432803,2,1.0,0.0,0.0,0
810.0,0,0,0,0,0,0,4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0,0,0,0,0,0,440528,0,0,0,0,196953,Spawn,5709423,2,0.0,0.0,0.0,0
765.8,0,0,0,0,0,0,59, 4, 0, 0, 0, 0, 1, 0, 3, 0, 30, 2, 1, 16, 10, 0, 0, 1, 8,0,0,0,0,0,8285232,0,0,0,548037,178003,Town,10774023,12,0.0,0.0,0.0,0
745.88,0,0,369,0,0,0,326, 16, 0, 1, 4, 0, 71, 0, 66, 0, 101, 0, 0, 50, 67, 0, 0, 0, 0,5,0,0,0,0,75293126,0,0,0,33312919,62847,Underworld-B,9332943,101,0.0,0.0,0.0,0
704.0,0,0,0,0,0,0,39, 3, 0, 0, 0, 0, 6, 0, 1, 0, 23, 0, 0, 11, 5, 0, 0, 0, 1,2,0,0,0,0,4165586,0,0,0,0,683725,Town,5117403,4,0.0,0.0,0.0,0
700.0,0,0,0,0,0,0,157, 6, 0, 0, 0, 0, 1, 0, 0, 0, 142, 0, 0, 71, 7, 0, 0, 0, 1,0,0,0,0,0,2985999,0,0,0,0,958438,Town,4459743,7,0.0,0.0,0.0,0
697.0,0,0,0,0,0,0,25, 1, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 12, 0, 0, 0, 0, 0,0,0,0,0,0,17452187,0,0,0,9995372,14614477,Underworld-B,5897463,4,0.0,0.0,0.0,0
679.24,0,0,0,0,0,0,511, 15, 0, 0, 8, 0, 147, 5, 1, 0, 278, 2, 3, 140, 54, 0, 0, 0, 1,6,0,0,0,0,25836076,0,0,0,4470577,119020,Underworld-B,4847763,72,0.0,0.0,0.0,0
660.07,0,0,545,0,0,0,52, 30, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,3,0,4,0,0,3855221,0,0,0,322841,771031,Town,4944243,6,0.0,0.0,0.0,0
655.23,0,0,0,0,0,0,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,7,5,0,0,9839617,0,0,0,826636,35996,Spawn,10894683,5,0.0,0.0,0.0,0
620.0,2000,0,0,0,0,0,14, 3, 0, 0, 0, 0, 2, 0, 0, 0, 9, 0, 0, 4, 0, 0, 0, 0, 0,0,0,0,0,0,2996600,2996600,0,0,1720273,2039295,Underworld-B,1267983,7,1.0,0.0,0.0,0
619.1,0,0,811,0,0,0,116, 4, 0, 0, 0, 0, 3, 0, 1, 0, 97, 1, 0, 49, 9, 0, 0, 0, 1,0,0,0,0,0,3469429,3159187,0,0,0,296362,Town,2180343,7,1.098203113649176,0.0,0.0,0
576.99,0,0,0,0,0,0,9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 3, 0, 0, 0, 1,0,0,0,0,0,304793,0,0,0,0,164012,Town,4144563,3,0.0,0.0,0.0,0
574.46,0,0,806,0,0,0,90, 17, 0, 0, 0, 0, 3, 0, 32, 0, 32, 0, 0, 16, 5, 0, 0, 0, 1,2,0,0,0,0,3490185,0,0,0,0,638294,Town,10601823,11,0.0,0.0,0.0,0
570.95,0,0,366,0,0,0,1114, 54, 93, 1, 3, 0, 178, 88, 311, 0, 218, 1, 44, 109, 77, 0, 0, 1, 89,9,0,0,0,0,220483509,0,0,0,10553587,1418126,Town,6219723,253,0.0,0.0,0.0,0
542.2,0,0,169,0,0,0,1633, 156, 62, 0, 19, 0, 112, 0, 422, 0, 220, 1, 0, 110, 615, 0, 0, 7, 19,8,0,3,0,0,413180211,0,0,0,258547506,35212,Underworld-A,9447963,673,0.0,0.0,0.0,0
524.94,0,0,0,0,0,0,373, 6, 7, 0, 0, 0, 10, 0, 130, 0, 213, 1, 0, 107, 6, 0, 0, 0, 0,5,0,0,0,0,41948890,0,0,0,14359443,61960,Underworld-A,10679403,33,0.0,0.0,0.0,0
522.13,0,0,0,0,0,0,16, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2,0,0,0,0,0,717100,717100,0,0,0,193693,Spawn,969243,4,1.0,0.0,0.0,1
505.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1124778,0,0,0,217403,39090,Underworld-B,8993103,5,0.0,0.0,0.0,0
500.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,1036962,0,0,0,0,264439,Spawn,9832743,6,0.0,0.0,0.0,0
500.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,2469643,0,0,0,1435895,1587819,Town,5099223,6,0.0,0.0,0.0,0
500.0,0,0,0,0,0,0,45, 0, 0, 0, 2, 0, 0, 0, 0, 0, 36, 1, 0, 18, 0, 0, 0, 0, 6,0,0,0,0,0,1500060,0,0,0,0,873378,Town,10700043,7,0.0,0.0,0.0,0
500.0,0,0,0,0,0,0,7, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,0,0,0,0,691741,0,0,0,0,1686,Town,5381523,4,0.0,0.0,0.0,0
500.0,0,0,0,0,0,0,2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0,0,0,0,0,0,2882412,0,0,0,1690551,2113586,Town,5794683,2,0.0,0.0,0.0,0
500.0,0,0,0,0,0,0,7, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,2,0,0,0,0,3053638,0,0,0,218151,1350242,Spawn,10366923,2,0.0,0.0,0.0,0
500.0,0,0,0,0,0,0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,0,0,0,0,591846,0,0,0,242632,189228,Spawn,5277003,3,0.0,0.0,0.0,0
