 mcmmo_power_level, mcmmo_skill_ACROBATICS, mcmmo_skill_ALCHEMY, mcmmo_skill_ARCHERY, mcmmo_skill_AXES, mcmmo_skill_CROSSBOWS, mcmmo_skill_EXCAVATION, mcmmo_skill_FISHING, mcmmo_skill_HERBALISM, mcmmo_skill_MACES, mcmmo_skill_MINING, mcmmo_skill_REPAIR, mcmmo_skill_SALVAGE, mcmmo_skill_SMELTING, mcmmo_skill_SWORDS, mcmmo_skill_TAMING, mcmmo_skill_TRIDENTS, mcmmo_skill_UNARMED, mcmmo_skill_WOODCUTTING, lw_rev_total, lw_rev_phase, chemrank, policerank, donorrank, goldrank, current_month_votes, plan_player_time_total_raw, plan_player_time_month_raw, plan_player_time_week_raw, plan_player_time_day_raw, plan_player_time_afk_raw, plan_player_latest_session_length_raw, plan_player_favorite_server, plan_player_lastseen, plan_player_sessions_count, leaderboard_position_chems_all, leaderboard_position_chems_week, leaderboard_position_police_all, leaderboard_position_police_week, balance,churn
213,6.0,0.0,0.0,0.0,0.0,12.0,175.0,0.0,0.0,11.0,0.0,87.0,5.0,0.0,0.0,0.0,0.0,9.0,1162406.0,781629.0,7,0,0,0,0,29171650,3377227,0,0,6157836,6715,Town,2368320,44,0,0,0,0,64869.33,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,635780,0,0,0,0,635780,Spawn,6135540,1,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,204883,190879,0,0,0,87261,Spawn,1328700,4,0,0,0,0,0.0,1
1307,187.0,42.0,21.0,11.0,0.0,125.0,0.0,301.0,0.0,255.0,0.0,0.0,127.0,290.0,0.0,0.0,2.0,73.0,0.0,0.0,5,0,0,0,0,475324104,0,0,0,314791807,2890,Underworld-A,6681480,666,287,0,0,0,679471.94,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,298463,0,0,0,0,270331,Spawn,3122400,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14833,0,0,0,0,14833,Spawn,2772420,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,641081,0,0,0,0,641081,Spawn,5385600,1,0,0,0,0,15000.0,1
26,6.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,12.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,3867668,89070,0,0,0,89070,Town,2547420,7,729,0,0,0,11322.63,1
191,31.0,59.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,64.0,0.0,0.0,32.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0,0,0,8,21308650,21308650,0,0,1803846,331311,Spawn,973620,38,191,0,0,0,122183.18,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,306819,0,0,0,0,33017,Spawn,6644940,4,0,0,0,0,0.0,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,585339,377423,0,0,0,377423,Spawn,1954980,2,776,0,0,0,84.42,1
15,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2,0,0,0,0,4308271,0,0,0,241249,812,Town,5367960,9,0,0,0,0,2454.9,1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,374547,0,0,0,0,170572,Town,4687380,3,0,0,0,0,3000.0,1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0,4858566,2026069,0,0,3383079,504416,Underworld-B,1339800,11,0,0,0,0,3900.0,1
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,995183,0,0,0,0,654216,Spawn,3607680,4,0,0,0,0,5087.08,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,45732,0,0,0,0,45732,Spawn,8006700,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,56367,0,0,0,0,40993,Town,7205700,2,0,0,0,0,0.0,1
1070,45.0,0.0,0.0,0.0,1.0,53.0,16.0,349.0,0.0,469.0,22.0,19.0,245.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4,0,0,250510388,52952,0,0,84592334,52952,Underworld-B,2510880,442,305,0,0,0,6018.5,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,165783,0,0,0,0,164343,Spawn,2704020,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,533248,0,0,0,0,533248,Spawn,5755020,1,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,148743,0,0,0,0,148743,Spawn,3365040,1,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,194955,0,0,0,0,170621,Underworld-A,4839060,2,0,0,0,0,5000.0,1
664,69.0,0.0,46.0,0.0,0.0,115.0,11.0,137.0,0.0,275.0,0.0,5.0,137.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,8,0,0,0,0,198309646,0,0,0,117094521,2973320,Underworld-A,4746180,174,214,0,0,0,496963.3,1
126,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,107.0,0.0,0.0,53.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,6242164,0,0,0,396028,128213,Spawn,3646140,3,359,0,0,0,99723.59,1
313,37.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,51.0,0.0,0.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,76041649,0,0,0,18378558,12063,Town,5051760,155,344,0,0,0,70375.63,1
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1033948,1033948,0,0,0,221349,Spawn,1068540,4,0,0,0,0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,704521,0,0,0,0,28923,Spawn,4131480,4,0,0,0,0,0.0,1
156,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,139.0,0.0,0.0,69.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0,4595450,0,0,0,0,745890,Town,5440740,10,598,0,0,0,61168.78,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9120,0,0,0,0,9120,Spawn,7204740,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9289,0,0,0,0,9289,Spawn,5594040,1,0,0,0,0,0.0,1
744,51.0,29.0,0.0,0.0,0.0,122.0,0.0,166.0,0.0,288.0,8.0,4.0,148.0,33.0,0.0,0.0,0.0,47.0,0.0,0.0,5,0,0,0,0,62186128,0,0,0,8657431,254406,Town,4070280,196,250,0,0,0,52831.99,1
73,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,54.0,2.0,1.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,4213636,0,0,0,385852,3628,Town,6755880,7,719,0,0,0,9580.56,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,37158,37158,0,0,0,37158,Spawn,1126620,1,0,0,0,0,0.0,0
2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,4,0,0,2056850,0,0,0,226451,570992,Spawn,7446900,6,0,0,0,0,14600.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,25112,0,0,0,0,25112,Spawn,6894120,1,0,0,0,0,0.0,1
332,83.0,0.0,10.0,0.0,0.0,19.0,0.0,74.0,0.0,123.0,1.0,0.0,62.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,4,0,0,0,7,38184091,38184091,305250,0,4643013,46055,Town,166800,62,455,0,0,0,1276.33,0
38,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,435247,0,0,0,0,99268,Spawn,4501320,2,0,0,0,0,2105.1,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3047,0,0,0,0,3047,Spawn,8071620,1,0,0,0,0,0.0,1
36,29.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,3654062,0,0,0,180405,3108642,Town,7462740,2,0,0,0,0,15000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,277257,0,0,0,0,277257,Spawn,6902760,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,804378,0,0,0,0,804378,Spawn,7010520,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13336,0,0,0,0,13336,Spawn,6247620,1,0,0,0,0,0.0,1
77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,830455,0,0,0,0,349142,Spawn,3335280,2,0,0,0,0,425.49,1
2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1544758,0,0,0,0,296091,Spawn,3620460,6,0,0,0,0,0.0,1
3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,548285,0,0,0,0,274725,Town,5284620,2,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,100945,0,0,0,0,2287,Spawn,7437480,4,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2291136,0,0,0,209298,274728,Spawn,8032140,10,0,0,0,0,8000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,179015,0,0,0,0,33172,Spawn,6828360,5,0,0,0,0,0.0,1
8301,968.0,88.0,20.0,177.0,0.0,218.0,660.0,2803.0,0.0,2295.0,109.0,384.0,1202.0,958.0,0.0,4.0,1.0,0.0,22939412.431,8526220.426,143,0,4,0,2,2837525100,14402379,1001420,1001420,1772569461,777637,Underworld-A,106260,5208,12,0,0,0,672967.47,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,201989,0,0,0,0,201989,Spawn,4211400,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3799,0,0,0,0,3799,Spawn,6823680,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,749919,0,0,0,0,27535,Spawn,6706440,2,0,0,0,0,22500.0,1
59,12.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,33.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,1.0,96474.0,0.0,2,0,0,0,0,7844266,0,0,0,0,2305777,Town,2967540,17,725,0,0,0,30489.23,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,2511257,0,0,0,1487392,2511257,Spawn,6474540,1,0,0,0,0,500.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17488,17488,0,0,0,17488,Spawn,982920,1,0,0,0,0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2568469,0,0,0,1597312,2568469,Spawn,7375500,1,806,0,0,0,13028.58,1
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1262592,1262592,0,0,0,8351,Spawn,936240,9,0,0,0,0,45000.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1199262,0,0,0,0,445084,Spawn,7163520,3,642,0,0,0,12668.96,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,251520,251520,0,0,0,251520,Spawn,974160,1,0,0,0,0,10000.0,0
3638,262.0,68.0,11.0,113.0,0.0,106.0,156.0,1566.0,0.0,846.0,56.0,106.0,451.0,415.0,0.0,0.0,39.0,0.0,2806964.0,1463359.0,37,0,0,1,68,3002192848,1411882737,289453872,0,2527310900,4140597,Underworld-A,115140,1256,79,0,0,0,770536.99,0
3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,885587,0,0,0,0,96983,Town,3469980,4,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,422178,0,0,0,0,185473,Spawn,2987820,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7722,0,0,0,0,7722,Spawn,6869160,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,113318,0,0,0,0,113318,Spawn,3730620,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,332948,0,0,0,0,115485,Spawn,5897040,3,0,0,0,0,0.0,1
13,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1842048,1842048,0,0,0,71410,Town,1914240,7,803,0,0,0,10039.98,1
35,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2,0,0,0,0,9257188,0,0,0,1921086,190754,Town,7294440,6,0,0,0,0,7000.0,1
121,2.0,0.0,0.0,0.0,0.0,4.0,15.0,27.0,0.0,49.0,1.0,8.0,25.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,8,0,4,0,0,100289656,0,0,0,76130785,426090,Spawn,3711960,92,316,0,0,0,459993.85,1
12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1106656,691161,0,0,0,8779,Underworld-A,1148580,8,0,0,0,0,5852.8,0
23,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2419212,0,0,0,0,2419212,Spawn,4093020,1,669,0,0,0,270.69,1
5286,55.0,114.0,141.0,0.0,0.0,355.0,346.0,2910.0,0.0,1111.0,8.0,177.0,559.0,96.0,0.0,0.0,0.0,150.0,2712092.0,196777.0,22,0,4,0,0,1180412626,0,0,0,757556563,771939,Underworld-B,2705880,1698,78,0,45,0,91323.4,1
34,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8559237,570025,0,0,1313793,497868,Town,1907580,15,0,0,0,0,13000.0,1
39,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,862329,0,0,0,0,12000,Town,3198840,3,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,127002,127002,0,0,0,127002,Spawn,2111760,1,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,715898,715898,0,0,0,715898,Spawn,2160180,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,131697,131697,0,0,0,21368,Spawn,1317180,3,0,0,0,0,0.0,1
25,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5179522,5179522,0,0,424206,3271386,Town,1837800,6,0,0,0,0,13625.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,351825,0,0,0,0,9165,Spawn,2939400,2,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,146177,0,0,0,0,88384,Town,7721400,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6935,0,0,0,0,2318,Spawn,2641260,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15648,15648,0,0,0,15648,Spawn,2553420,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,109978,0,0,0,0,109978,Spawn,6142620,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,55024,0,0,0,0,55024,Spawn,3059040,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,374405,0,0,0,0,133390,Spawn,7036500,2,0,0,0,0,5875.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19947,19947,0,0,0,19947,Spawn,2413500,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,69844,0,0,0,0,69844,Spawn,6843540,1,0,0,0,0,10000.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13406,0,0,0,0,13406,Spawn,2924520,1,0,0,0,0,0.0,1
44,2.0,0.0,0.0,0.0,0.0,5.0,0.0,27.0,0.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1354397,0,0,0,0,332754,Spawn,2704860,6,0,0,0,0,11915.2,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,203338,0,0,0,0,203338,Spawn,8038980,1,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,207394,0,0,0,0,186987,Town,6812520,2,0,0,0,0,0.0,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,120689,0,0,0,0,54986,Spawn,7122300,3,0,0,0,0,0.0,1
123,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,111.0,0.0,0.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,6,3838708,2903367,0,0,0,1582,Underworld-A,959580,17,0,0,0,0,3899.8,0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,723996,0,0,0,0,244170,Spawn,5132760,7,0,0,0,0,25000.0,1
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,2023543,0,0,0,0,45726,Spawn,7265040,2,0,0,0,0,42386.24,1
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,4581358,0,0,0,1987383,500328,Spawn,7904640,11,0,0,0,0,45441.2,1
337,18.0,0.0,0.0,8.0,0.0,36.0,0.0,67.0,0.0,165.0,13.0,6.0,89.0,14.0,0.0,0.0,0.0,16.0,61206.0,61206.0,4,0,0,0,0,21666175,0,0,0,425836,924915,Town,2704200,18,487,0,0,0,47992.05,1
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,558190,558190,0,0,439679,558190,Spawn,2502000,1,0,0,0,0,10000.0,1
5081,66.0,0.0,88.0,8.0,0.0,191.0,560.0,1845.0,0.0,1683.0,411.0,485.0,1047.0,159.0,0.0,0.0,6.0,64.0,4743654.0,2136740.0,78,0,1,1,156,848599162,586322095,123731077,17407449,48440995,263140,Underworld-B,78900,2435,57,23,0,0,3708493.19,0
1703,0.0,312.0,0.0,0.0,0.0,49.0,0.0,757.0,0.0,307.0,0.0,0.0,153.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,4,0,1,241963586,26972055,0,0,120294462,344880,Underworld-A,979320,354,135,0,0,0,2389800.7,0
106,8.0,0.0,0.0,10.0,0.0,1.0,0.0,13.0,0.0,61.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2,0,0,0,0,4110424,0,0,0,0,711975,Town,4451880,7,0,0,0,0,27500.0,1
1198,3.0,0.0,0.0,0.0,0.0,34.0,0.0,728.0,0.0,433.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3,0,0,107741059,0,0,0,7597485,624345,Underworld-A,7205940,107,194,0,0,0,45584.99,1
